epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_latent_reg_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_latent_reg_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,val_mean_latent_optimization_time_seconds,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.35661434832339484,0.18404769155507286,0.17477316219980518,0.5368384692817927,0.5066937713883817,0.0981926453493846,9.901911071210633e-05,0.12582318174342313,0.05846473205213745,0.049739464092999695,0.2507456373423338,0.10869685641179481,0.03596757526199023,0.2820687669639786,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.8993271008347317,36.62376090011094,234.91103419999126,271.5347951001022,271.5347951001022,271.5347951001022,5e-05,0.005,3.0,0,5e-05
2,0.09121532704060277,0.05142307748707632,0.018127988340953985,0.16835854711631934,0.038153205369599166,0.011739461329610398,0.003085636065710181,0.07784807501981655,0.04390971036627889,0.013965620682574809,0.14441209454089404,0.03483440489508212,0.00918316141081353,0.6194291579226653,1.9924253175107e-05,3.9733923942468894e-05,0.9999800757468249,0.9902259577415824,0.9950025644564658,0.9965307949296408,1.0305555555555554,1.8788685441676838,36.28149159997702,232.45295469998382,268.73444629996084,268.73444629996084,540.269241400063,5e-05,0.005,2.9915134351329318,0,5e-05
3,0.0725983232880632,0.03998662265948951,0.012716991811369855,0.13953593422969182,0.03469730985816568,0.00851250892931906,0.006234303428209386,0.0671956623904407,0.03525210803685089,0.010916757319743434,0.1387153893088301,0.03252340639010072,0.006981479935348034,0.41880573419233164,0.004816647545801748,0.00939863617516854,0.9950892237716199,0.6951402891201915,0.6943630639619793,0.7847538961450818,0.8972222222222221,1.8800453791724674,36.30118239996955,232.68934819998685,268.9905305999564,268.9905305999564,809.2597720000194,5e-05,0.005,2.4743003125612595,0,5e-05
4,0.05795831818444033,0.027274806867353618,0.008330169849796221,0.13600244217862686,0.027869592312102516,0.008453970214274402,0.008104262419510632,0.05123051789899667,0.020877161195191243,0.006994178309105337,0.13479724743713936,0.027017575843880575,0.012400707385192314,0.24156990945339202,0.2665260503717366,0.32888808698495714,0.6677989758399032,0.3629892820632987,0.3712190189411476,0.4335360714595941,0.975,1.8963389224974283,36.21938760008197,235.776328500011,271.995716100093,271.995716100093,1081.2554881001124,5e-05,0.005,1.538229040029005,0,5e-05
5,0.046243758282313745,0.017648951977025717,0.00583270622494941,0.12708568057666222,0.026576078830597302,0.01362318021710962,0.011657082598928052,0.04124491245796283,0.013940705203761656,0.005258313613012433,0.12024009935557842,0.028122290425623458,0.015355754449653128,0.3062235929071903,0.4132207904470893,0.5029112249660351,0.4588338296026825,0.3436504783246042,0.3432529357091767,0.3751160003653826,0.5666666666666667,1.8873984358360758,35.90358909999486,234.95643110002857,270.8600202000234,270.8600202000234,1352.1155083001358,5e-05,0.005,1.30514814562747,0,5e-05
6,0.0363777126185596,0.012205495274004836,0.004048762698463785,0.10735771004110575,0.02597644553364565,0.011807314104711015,0.017343862816536177,0.030633552030970655,0.009828634424290309,0.002820469045157855,0.09318397069970767,0.0220533379043142,0.009405131277162582,0.3110580363621314,0.5309595102522592,0.65810860632467,0.33877502754715577,0.02355525054557297,0.015690947797318888,0.0560111472857685,1.1583333333333334,1.8829002966706563,36.72059509996325,234.80750160000753,271.5280966999708,271.5280966999708,1623.6436050001066,5e-05,0.005,0.5407425848308283,0,5e-05
7,0.02807147413647423,0.009098872466711327,0.0019494519923076343,0.08625826090574265,0.01812503196221466,0.008449353099179765,0.02339484387775883,0.025149255990982056,0.007779656800751885,0.0015381865072413349,0.07883474140738447,0.016474911702486376,0.008926432075289389,0.2494615914920966,0.6951535640138071,0.814844894326209,0.17936062727692975,0.01697358959969755,0.010729454677304602,0.04225078765157732,0.09444444444444443,1.8929881141627751,36.086407399969175,235.86885219998658,271.95525959995575,271.95525959995575,1895.5988646000624,5e-05,0.005,0.3578266783150748,0,5e-05
8,0.024092261819168924,0.007630261303468918,0.001260626568546286,0.075072049551333,0.01585628552129492,0.007992663756400968,0.03017600455787033,0.021792341923962035,0.006404045647165428,0.0011476423336716835,0.06953065628185869,0.01625589313916862,0.008165957716604074,0.3154381597414613,0.7303990791620613,0.8391205964709435,0.15043229073896772,0.015080079313198389,0.009258407610367007,0.03870313963136919,0.10555555555555554,1.8768780841647337,36.385704200016335,233.8443292999873,270.23003350000363,270.23003350000363,2165.828898100066,5e-05,0.005,0.3175624680796749,0,5e-05
9,0.021415282490973672,0.006576273413763071,0.0009586110558302607,0.06746947164647281,0.01568255474170049,0.00731434472448503,0.0354751943765829,0.019321839907206595,0.0053701324291372055,0.0008228058764264763,0.06309767439961433,0.015534210849242907,0.007259776346230259,0.2791183220843474,0.7469306366235046,0.8504994841754436,0.13566496280134338,0.013836825303704154,0.008514272019632356,0.03687784907099947,0.0861111111111111,1.8742038650001631,36.24539200006984,233.44062720006332,269.68601920013316,269.68601920013316,2435.514917300199,5e-05,0.005,0.2984614844671273,0,5e-05
10,0.01923703377057488,0.0057727767222483335,0.0007507875150622567,0.061143127052734295,0.01525312610513841,0.006372364839383711,0.04199448369909078,0.017303551166939237,0.004715550231048837,0.000630106281217498,0.057041274507840474,0.014425623773907622,0.005998836254002526,0.32501582329471906,0.7619716288045848,0.8607241676174631,0.09831845712238202,0.012953439946773134,0.0076762088998176044,0.035124692680878575,0.13888888888888887,1.8744538425002246,36.60317810007837,233.51738239999395,270.1205605000723,270.1205605000723,2705.6354778002715,5e-05,0.005,0.28082927277611136,0,5e-05
11,0.017325444205198437,0.005107433683588169,0.0005880622589756968,0.0554865590762347,0.014549076188510904,0.00541561266387968,0.04851588858291507,0.015214375352176528,0.004153213347308338,0.000501939665991813,0.05014235600829124,0.012978335609659553,0.005139599703640366,0.26405886926998695,0.773407486087515,0.8681602099010571,0.08514315071396408,0.01231471127502248,0.007196048826760012,0.03332594396664968,0.1111111111111111,1.8734467558349328,36.98010089993477,233.33710569993127,270.31720659986604,270.31720659986604,2975.9526844001375,5e-05,0.005,0.2671145067058947,0,5e-05
