epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.3410566059872508,0.18158411830663682,0.17736948270661135,0.49137719962745907,0.429865437016512,0.08172196401574183,1.437780401405568,0.12275617017100254,0.06159307630732656,0.053522212679187456,0.2283259474982818,0.0684074571977059,0.022662076881776252,2.399834782878558,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,51.43761690001702,8.746978500043042,60.18459540006006,60.18459540006006,60.18459540006006,5e-05,nan,3.0,0,5e-05
2,0.09955700927724441,0.058748053309197225,0.019892677216557787,0.17345436960458754,0.02858519533959528,0.008684064295569746,2.760833383599917,0.08579774796962739,0.05059996014460921,0.012453718724039694,0.15428411203126113,0.024223579124857984,0.006969994892521451,2.9054219742616016,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,51.10981569997966,8.508414399984758,59.61823009996442,59.61823009996442,119.80282550002448,5e-05,nan,3.0,1,5e-05
3,0.0786030212106804,0.044342952345808345,0.013523521526561428,0.14624337404966353,0.031845924685088296,0.00810302298826476,3.0924101918935776,0.07031187924245993,0.03687525231701632,0.013634709253286323,0.1409187527373433,0.035479133126015465,0.008720437716692685,3.159550780057907,1.0915220834528737e-05,2.1807910269469145e-05,0.9999870177454552,0.9750741161346393,0.9974827782251328,0.9981508920872639,1.0305555555555554,52.41248140000971,8.568657899973914,60.981139299983624,60.981139299983624,180.7839648000081,5e-05,nan,2.995622755091562,0,5e-05
4,0.060623298631981015,0.02875668634660542,0.01091417059651576,0.1370596851532658,0.030847159028053284,0.007807939862444376,3.3908582280079522,0.05430649733170867,0.023004683402056494,0.009346814911502103,0.13549494793017705,0.02963831820525229,0.010432879898386697,3.299010129769643,0.24282316302169604,0.32488804743258226,0.6629604448554431,0.3575242647861575,0.3520111557825275,0.40816262392288893,2.1416666666666666,51.25275210000109,11.464249599957839,62.71700169995893,62.71700169995893,243.50096649996703,5e-05,nan,1.5173506166837205,0,5e-05
5,0.04928361054820319,0.019485846918541938,0.007589173856346557,0.1295372576142351,0.027552226775636277,0.012867837150891622,3.514739465713501,0.045439252102126675,0.01641403006700178,0.006431788865787287,0.12672740307947,0.027252941050877173,0.01400890473742038,3.3029129852851233,0.3536034957260545,0.44643548844071085,0.5206493463835531,0.04221299260955109,0.03647382966288474,0.14574379119688124,1.027777777777778,48.960830399999395,10.857177300029434,59.81800770002883,59.81800770002883,303.31897419999586,5e-05,nan,0.8286141251337115,0,5e-05
6,0.04137818564971288,0.014037458241606753,0.005396596076510226,0.11905854403351744,0.026766024786047636,0.015001048403792083,3.6134510397911073,0.03798713955717782,0.011867721859986583,0.004451405392804493,0.11411735570679109,0.026513427899529537,0.014699465533097585,3.4502042979002,0.4694032719241754,0.595710736983555,0.3818780625053314,0.031198402979713522,0.016235908730908074,0.0563723051306764,2.3666666666666667,48.54050589998951,11.597744399972726,60.13825029996224,60.13825029996224,363.4572244999581,5e-05,nan,0.603204941937409,0,5e-05
7,0.034879552743708096,0.011135863388578098,0.003685704200567367,0.10352133891234795,0.02535119846773644,0.013190452063766619,3.7519783367713293,0.03157692037833234,0.009877432855622223,0.0031677824299549684,0.09458140134811402,0.025118729968865713,0.010950693232007324,3.4617930869261424,0.5964387294846314,0.7312448861560823,0.2358450714460245,0.025541988245495553,0.013395541397685989,0.04733705995292993,0.48611111111111105,48.77536660002079,11.953430299996398,60.72879690001719,60.72879690001719,424.1860213999753,5e-05,nan,0.46429387186598453,0,5e-05
8,0.02914808663384368,0.00963170346027861,0.0023490888813588145,0.08570837704464793,0.021271336552066106,0.008920680461839463,3.9528890371322634,0.02610109718516469,0.00836888764364024,0.0018128837958405104,0.07809268683195114,0.019066327018663287,0.007486448398170372,4.23456381658713,0.6544215248001384,0.7801720304044646,0.2049932477098605,0.02104077657978257,0.011961822424336058,0.04317075582412851,0.11388888888888889,49.16165889997501,11.855362800008152,61.01702169998316,61.01702169998316,485.20304309995845,5e-05,nan,0.4007110534483262,0,5e-05
9,0.025423693812141816,0.008576413265351827,0.0015208297367886796,0.07430269083318611,0.018355218728538604,0.006959353206912056,4.168476375937462,0.02331789379628996,0.007502630768188586,0.0011408568318681015,0.07014939036841193,0.016883151101258893,0.005627022739887858,4.317047023276488,0.6706979934036816,0.7934071608978537,0.19579151769123673,0.019812796456842207,0.011240401770592871,0.041216757027530006,0.06666666666666667,49.14877789997263,10.942016899993178,60.090794799965806,60.090794799965806,545.2938378999243,5e-05,nan,0.3817591653944412,0,5e-05
10,0.02313630941013495,0.00783377773865747,0.0010898229741239144,0.0672739669525375,0.01827671555802226,0.005809619455249049,4.254568353295326,0.021665947651490568,0.007211719478558128,0.0006904533620399889,0.06457711638261875,0.014364243461750447,0.004212694444383184,4.718672332167626,0.6681541780869082,0.7904219693727359,0.2134506385659697,0.019838566786173833,0.011086686889924223,0.041830293687948446,0.12777777777777777,49.59701779996976,10.818037900025956,60.41505569999572,60.41505569999572,605.70889359992,5e-05,nan,0.3847628024909644,1,5e-05
