epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.32860522909710804,0.18127276279653112,0.1639632496982813,0.45587632482250534,0.3670356204597435,0.06985995726669596,15.197692284484704,0.14110199181983868,0.08976906550427279,0.022436662499482434,0.21668981276452542,0.012084987961376708,0.0042453893305112915,26.91111067136129,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,44.55562090000603,7.506160799995996,52.06178170000203,52.06178170000203,52.06178170000203,5e-05,nan,3.0,0,5e-05
2,0.1264172696818908,0.08049209304153919,0.010417930402521354,0.20340031577895085,0.011942604276312826,0.003985842235366969,23.651049065589905,0.11211505985508362,0.0685747366088132,0.013417004180761674,0.18486166882018248,0.02717445941331486,0.008701519016176463,20.90788633028666,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,37.425067500036675,7.352315399970394,44.77738290000707,44.77738290000707,96.8391646000091,5e-05,nan,3.0,1,5e-05
3,0.10199972723300259,0.06221085653329889,0.007278665141590561,0.17350230465332667,0.016831060541638482,0.005261729630486419,25.280363210042317,0.09438076311101516,0.05523990203316013,0.011579240206629038,0.16059904247522355,0.032367919385433194,0.00927875672156612,26.228703514734903,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,37.32977209996898,7.37319190002745,44.70296399999643,44.70296399999643,141.54212860000553,5e-05,nan,3.0,2,5e-05
4,0.08556417307506005,0.04848638454762598,0.008066744308841104,0.15500937150791289,0.025010955069834986,0.006410843447277633,28.914745616912843,0.08477079849690199,0.045045977116872866,0.018165911198593676,0.14781168258438507,0.06042148011426131,0.011637915958029528,29.26331706047058,0.21024036001293733,0.2770539214986245,0.5280315818418484,0.3734065643090481,0.3555203918363523,0.41511073357550676,0.7333333333333333,36.89071229996625,8.283903900010046,45.1746161999763,45.1746161999763,186.71674479998183,5e-05,nan,1.5603907653989217,0,5e-05
5,0.07144864111517867,0.03619678270382186,0.00622154107792691,0.14637074883406362,0.025727072171866892,0.006885749262679989,31.02758982181549,0.07570766446491083,0.037224227795377374,0.014904380644050736,0.14052314075330893,0.06362848704059919,0.022156089870259167,31.08703630765279,0.30774281980366947,0.4115359109889632,0.880021797983666,0.3579723838682805,0.3498206559583874,0.39696739460946256,0.3666666666666666,37.215026599995326,8.484451500000432,45.69947809999576,45.69947809999576,232.41622289997758,5e-05,nan,1.4390452307641803,0,5e-05
6,0.060274302897353964,0.026684616808779538,0.0042597906819234295,0.13911758155251544,0.02650473308749497,0.009541418434431155,31.119037866592407,0.06032668175175786,0.025621545066436133,0.00896889342693612,0.1324772484600544,0.05415538394202789,0.01838383648234109,27.88946665128072,0.40770857741214994,0.5447383241776952,0.5683443925157524,0.031655241651288406,0.02843605690168929,0.11622203098913081,0.41388888888888886,37.72131769999396,8.45145330001833,46.17277100001229,46.17277100001229,278.5889938999899,5e-05,nan,0.7369495104786702,0,5e-05
7,0.05283395615406335,0.021389658159265915,0.0032037116150604563,0.1291470739990473,0.029116170519652467,0.011250938880645359,29.557849860191347,0.05096109745403131,0.019760666772102316,0.005190857395064086,0.11900001683582863,0.048458236176520585,0.01767466627061367,30.556105438868205,0.5430599582864832,0.6924587662689627,0.3238683507856992,0.023382784749485075,0.01995525662955572,0.075062317551522,0.12222222222222222,36.956061200005934,8.74517609999748,45.70123730000341,45.70123730000341,324.2902311999933,5e-05,nan,0.5519576158945945,0,5e-05
8,0.04548778037230174,0.01735980963567272,0.002287816678775319,0.11392680083711942,0.029362811974715443,0.010851450328482315,28.74333904584249,0.04120939445371429,0.014439631338852147,0.0033001944781669104,0.10285365177939336,0.04163903736819823,0.01402211202463756,27.559360154469807,0.6170455813226909,0.7557950966909146,0.234715686939906,0.023178941325009163,0.015224553599780137,0.05780225896543716,0.06666666666666667,37.48142089997418,8.643261399993207,46.12468229996739,46.12468229996739,370.4149134999607,5e-05,nan,0.4559812312425264,0,5e-05
9,0.03810817610938102,0.014021877901783834,0.0014440981086712176,0.09594870113457242,0.025000651623122393,0.009656246536178515,28.748933084805806,0.03590393803703288,0.012481192848645151,0.002273952112106296,0.08824930172413588,0.03876859087807437,0.012150024762377143,27.721628602345785,0.6480092989001115,0.779412246334717,0.3292407531881575,0.020666618679743124,0.014287650993621274,0.04984423817040472,0.03333333333333333,36.55690329999197,8.507183499983512,45.064086799975485,45.064086799975485,415.47900029993616,5e-05,nan,0.4161225902639145,0,5e-05
10,0.0332309904275462,0.012322179806263496,0.0009608388144746034,0.08192677022889257,0.02252627272003641,0.007168186802300624,28.465656542778014,0.03654699240190287,0.014127908134832978,0.001723428694337296,0.08379927643885215,0.04292571962190171,0.008543776619868973,27.410684728622435,0.6099153901804364,0.7505819028632258,0.46423281247301346,0.019577802579953067,0.016759604190370384,0.053862036784562424,0.03333333333333333,37.23535500001162,8.625060399994254,45.86041540000588,45.86041540000588,461.33941569994204,5e-05,nan,0.46070625079449645,1,5e-05
