epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_latent_reg_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_latent_reg_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,val_mean_latent_optimization_time_seconds,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.35095406652738653,0.17772797690704464,0.18760204110294582,0.529404466226697,0.49598898362989224,0.10050661038452138,9.928455798823658e-05,0.1293233266721169,0.06023439032336076,0.07009917069226504,0.24256890440980594,0.09744824996838967,0.032697143297021586,0.4805044836054246,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.8702737325026344,37.5955096000107,231.38749689998804,268.98300649999874,268.98300649999874,268.98300649999874,5e-05,0.005,3.0,0,5e-05
2,0.09284166979293028,0.05238503124564886,0.02476232728610436,0.16599414634207885,0.03517077071592212,0.010929935871778677,0.0030825713688197236,0.07916577253490686,0.04498925708855192,0.01577961822040379,0.14447290046761432,0.03290555284669002,0.008665261204199245,0.4747086547315121,0.0,0.0,0.9999646486511103,0.9324047781611543,0.977678771826953,0.982815613713512,1.0305555555555554,1.8533657125027578,36.505118799977936,229.3363926000311,265.84151140000904,265.84151140000904,534.8245179000078,5e-05,0.005,2.960494385540465,0,5e-05
3,0.07267824610074361,0.03999418375703196,0.014203300036024302,0.1389497114966313,0.03297445266507566,0.00807975014904514,0.007490513529531503,0.06532906616727512,0.03318720073439181,0.01198449252018084,0.13906539777914684,0.03092433976319929,0.006498935876879841,0.6072308007627726,0.0010163667215934492,0.0020158290962767563,0.9984430969295413,0.6450401386268557,0.7202286685462755,0.7691369630592533,0.9972222222222221,1.861427775833484,36.80620529997395,230.33768350002356,267.1438887999975,267.1438887999975,801.9684067000053,5e-05,0.005,2.4883492648839356,0,5e-05
4,0.05548556305778523,0.024850898895723124,0.009309969958849251,0.13482050237556298,0.026586644592074056,0.009564064852505301,0.010338688319704185,0.04899937653293212,0.018721671627523997,0.007698440078335504,0.13336229075988135,0.025589066029836734,0.01512833977273355,0.29688212371741735,0.31752741563762116,0.4022271997844958,0.5759862013654432,0.3556922360547503,0.34850601995303043,0.4021165688651179,1.2416666666666667,1.885733939167403,36.57024969998747,234.8691879999824,271.43943769996986,271.43943769996986,1073.4078443999751,5e-05,0.005,1.4330951731805273,0,5e-05
5,0.04442180471184353,0.015986303884225585,0.0065013912467596436,0.1255243096500635,0.02531841202483823,0.01525849684452017,0.015147452846091862,0.040080173127353194,0.012819335159535209,0.005645026674028486,0.1198460182795922,0.026018439621354143,0.016696060604105393,0.2690332083031535,0.4205016088978733,0.5103121867310099,0.43718500379591924,0.31785407271261845,0.32671017494901317,0.3598397266136369,0.9222222222222223,1.870634120000371,36.1182307000272,233.0413462999859,269.1595770000131,269.1595770000131,1342.5674213999882,5e-05,0.005,1.266048292664777,0,5e-05
6,0.03578278849987934,0.011357953005547946,0.004493082994789195,0.10812631342560053,0.02468759670543174,0.01328381592563043,0.02385040665588652,0.0309609814081341,0.009516102397659173,0.0033918987358144176,0.09541478864848614,0.022591238655149937,0.010542944360834857,0.26831859527155755,0.5480757385706769,0.680356713209979,0.3008209960329386,0.026020489292091952,0.014508004345191077,0.052687814934920786,1.3055555555555556,1.854940234165891,36.42565340001602,231.5455296,267.971183000016,267.971183000016,1610.5386044000043,5e-05,0.005,0.5191200807094349,0,5e-05
7,0.028072130874109764,0.0088823212562905,0.0024718437290478807,0.08653671192005277,0.019090720762809116,0.008604605899502833,0.033318042592145505,0.025163830894355973,0.007751584770934035,0.0018987357238074765,0.0788186545173327,0.016666236131762466,0.00824533422322323,0.23189163493613402,0.6891871256702642,0.8101408460091021,0.17748418548835654,0.017525190603219165,0.010533844694141493,0.04254135408016232,0.23055555555555554,1.872923104163783,36.246390599990264,233.51277959998697,269.75917019997723,269.75917019997723,1880.2977745999815,5e-05,0.005,0.36388807310403964,0,5e-05
8,0.023909628259328505,0.0075685754379568,0.0016208086628466845,0.07413337415394684,0.01612506777358552,0.007596541547294085,0.04135493626818061,0.021846772481997807,0.006549803939803193,0.0014393134998196425,0.0691234082604448,0.015855690611836813,0.007351930959460636,0.24043016054977973,0.7197682441795804,0.8314989300270152,0.161901408006323,0.015609454076098843,0.00937086728160528,0.03915048620463362,0.23611111111111108,1.8620592100031597,35.77695309999399,232.15121869998984,267.92817179998383,267.92817179998383,2148.2259463999653,5e-05,0.005,0.32875310930665846,0,5e-05
9,0.021168120997026564,0.006564042876319339,0.001205481880121321,0.06618859572336078,0.015634813943567374,0.006771805616638934,0.0493143452409034,0.01926502347147713,0.005575007638738801,0.0010205908862796302,0.06194575202340881,0.01508449372680237,0.006400251955104371,0.22509890977914135,0.7377640494515543,0.8437538023673898,0.14615649580152518,0.014714337506109879,0.008531525460431509,0.03647578826937457,0.16944444444444443,1.8675119099988176,37.2285859999829,232.7676920000231,269.996278000006,269.996278000006,2418.2222243999713,5e-05,0.005,0.3072432642782518,0,5e-05
10,0.018973985745105892,0.005757997419762736,0.0008973416074392541,0.059916123452906804,0.015001097643592705,0.005949667848957081,0.057568252404841286,0.017249410048437615,0.004893943230854347,0.0007781336571497377,0.05587753787015875,0.014426680499066908,0.005595526384422555,0.23222071547061204,0.7509611373849083,0.8525262704073742,0.12569735973142876,0.01423953664778342,0.0079414414330745,0.03468654625610136,0.17777777777777776,1.8710386316646084,36.56073580001248,233.21884529996896,269.77958109998144,269.77958109998144,2688.0018054999528,5e-05,0.005,0.29166685030426753,0,5e-05
