epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_latent_reg_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_latent_reg_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,val_mean_latent_optimization_time_seconds,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.3622763292553524,0.19327586099194985,0.17109836752836902,0.5291788200537364,0.49377472875639794,0.08512573015019977,9.841707545395668e-05,0.12615826626618704,0.060395821432272595,0.05211284998804331,0.2447050134340922,0.09561429489403964,0.031671925882498425,0.3456013150047511,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.40135571333376,40.22790590004297,174.5364785999991,214.76438450004207,214.76438450004207,214.76438450004207,5e-05,0.005,3.0,0,5e-05
2,0.09218301400542259,0.052601975357780856,0.018459002064385763,0.16856933310627936,0.03328141225501895,0.010219864353227118,0.0030717362266538353,0.07978485518445572,0.045551417488604785,0.013484203388604026,0.14739820963392655,0.03226793926830093,0.008433442702516914,0.2188513302244246,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.6407395625006758,40.40924970002379,203.59045369998785,243.99970340001164,243.99970340001164,458.7640879000537,5e-05,0.005,3.0,1,5e-05
3,0.07315519034552077,0.04057072713039815,0.012357443963022281,0.14030922303597132,0.03314976734885325,0.007855784369166941,0.008516888390780271,0.06819872008636593,0.036174194111178316,0.010736690578050911,0.1396220448737343,0.03198335956161221,0.006673023721668869,0.19958790261686468,0.0005552517170159892,0.0011041851828204412,0.9993825905004139,0.7677760874695833,0.8525867646677316,0.894424645285979,1.025,1.5840705733343687,37.78248980001081,196.4833384999656,234.26582829997642,234.26582829997642,693.0299162000301,5e-05,0.005,2.7464561582366946,0,5e-05
4,0.058150098736708365,0.027595134646010894,0.008229846489848569,0.13579646662498515,0.02742728708156695,0.007542765175458044,0.011984383815918894,0.051286687484631936,0.021054960849384467,0.006711531698238104,0.13496406922737758,0.026241693909590445,0.011248343678501745,0.22104110229605187,0.2513809212277268,0.3258128797909832,0.6663165433588755,0.29838613221809723,0.33278817417068335,0.39992800859190386,1.9472222222222222,1.7083139408345838,37.22698330000276,213.7420460000285,250.96902930003125,250.96902930003125,943.9989455000614,5e-05,0.005,1.4813352615348605,0,5e-05
5,0.045607928683360416,0.017106311259946477,0.005631656186111892,0.1267632693052292,0.026231587841175498,0.01418578155959646,0.017632986267562954,0.040961878622571626,0.01355274444601188,0.0050148276301721735,0.121006037419041,0.0278411069419235,0.015740302034343283,0.2589005639078096,0.4087688284644238,0.5010434937234642,0.45981377033848964,0.213620392472545,0.2682396008881253,0.31497949934166247,0.7027777777777777,1.500154552499589,37.00066269998206,187.95857519999845,224.9592378999805,224.9592378999805,1168.958183400042,5e-05,0.005,1.174450271765364,0,5e-05
6,0.036482019311127566,0.01189257662044838,0.004052277686423622,0.10888928767914573,0.02650135427247733,0.013463065167889,0.02908206221181899,0.031718527028958006,0.009790971390126893,0.0031292913772631437,0.09763010293245315,0.024626575720806915,0.010508229668873052,0.18936477911969027,0.4916576253237127,0.6079002651285533,0.384453479114143,0.03718713101593131,0.02037649308197324,0.07049148930241443,0.8833333333333333,1.5895983966678613,37.468233600026,199.04497200000333,236.51320560002932,236.51320560002932,1405.4713890000712,5e-05,0.005,0.5992103570606749,0,5e-05
7,0.028345799872962138,0.009017221643201385,0.0022469336957631945,0.08716560366253058,0.020282913003272066,0.008543808160660167,0.04734303553511078,0.02544105703321596,0.0078085945026638605,0.0016393537380887816,0.08006429703285296,0.01730617485785236,0.00821853515614445,0.1549667664648344,0.6736952970208231,0.7978255480375257,0.19580229965589346,0.019929833366960407,0.011176200990908594,0.04231114747041878,0.13333333333333333,1.5145343724963216,36.90206210000906,189.953204200021,226.85526630003005,226.85526630003005,1632.3266553001013,5e-05,0.005,0.37979205144050426,0,5e-05
8,0.02386749702660988,0.007440950676876431,0.001382495574944187,0.07473398509124915,0.016161264735274017,0.007772746604556838,0.06549601755104958,0.022309161256998777,0.006764929223572835,0.0011720784173424666,0.07063256117204825,0.01590301947823415,0.007499436754733324,0.13181117296917363,0.7065505258144678,0.8218019134250202,0.19311374487927796,0.017379779235617503,0.010189428367715532,0.03872506297682522,0.05277777777777777,1.500496459165394,37.41210590000264,187.90970690001268,225.32181280001532,225.32181280001532,1857.6484681001166,5e-05,0.005,0.342363965530073,0,5e-05
9,0.021382008430858454,0.006566415372071787,0.0010337199382774998,0.06735501349903643,0.015553571093672265,0.007048199038642148,0.07757704481482505,0.020219402147146563,0.005956013671432932,0.0008929139929629552,0.06476948459943135,0.015449358072752753,0.006930212067284932,0.1193000717399021,0.719694403512024,0.8307728113131806,0.1898644603162875,0.01654587407972992,0.009638281314887191,0.03697424065502824,0.04444444444444444,1.795285935832362,37.28874270000961,223.9893172000302,261.2780599000398,261.2780599000398,2118.9265280001564,5e-05,0.005,0.3269181184578915,0,5e-05
10,0.01953811466228217,0.005931391175060223,0.0008075712319017233,0.061828471006204686,0.015197861710718522,0.006219657722006862,0.08638851922005415,0.0186898534030964,0.00551923835494866,0.0006983969848079141,0.05994316739961505,0.014937456945578258,0.0056679770583286885,0.12030337927863002,0.7224958061062282,0.8327504859908227,0.18558492044107996,0.016761301104350427,0.009471625607497399,0.036308877825993346,0.058333333333333334,1.8017164483317174,36.6471092000138,224.56659359997138,261.2137027999852,261.2137027999852,2380.1402308001416,5e-05,0.005,0.3232846973272625,0,5e-05
