epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.3466746042172114,0.17999072489328682,0.1715206741200139,0.5193001562729478,0.47631109775975344,0.09189882209914989,1.0921316179912537,0.12420441980163256,0.06149074546992779,0.050718381690482296,0.23456752623120944,0.08264196813106536,0.027337985609968505,1.5749427646398544,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,38.516118599975016,7.279350299970247,45.79546889994526,45.79546889994526,45.79546889994526,5e-05,nan,3.0,0,5e-05
2,0.09725905268763503,0.057194684895997244,0.0183064128854312,0.17122455736001332,0.030165019639146824,0.00935815174986298,1.8201409081617992,0.08444561741004387,0.04986285160606106,0.01153736695026358,0.1523371963451306,0.025269480794668196,0.0072974061011336746,1.7950757503509522,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,45.94541320001008,8.694058299995959,54.63947150000604,54.63947150000604,100.4349403999513,5e-05,nan,3.0,1,5e-05
3,0.07712181949367126,0.04357593047122161,0.012734005662302176,0.14358657353247206,0.03345760933201139,0.008568906415409099,1.8044709180792173,0.07162727508693933,0.038875851035118106,0.011925948271527886,0.14020143691450357,0.03456346162905296,0.008277571127594759,1.8389507338404656,0.0,0.0,0.9999994152046784,0.9973566810919173,1.0,1.0,1.0305555555555554,50.89138380001532,8.76225670002168,59.653640500037,59.653640500037,160.0885808999883,5e-05,nan,3.0,2,5e-05
4,0.061939270390818514,0.03048181931953877,0.009509666461963207,0.13730782422547538,0.030394562846049668,0.007777662416143963,1.8534141530593236,0.054724777179459734,0.023556787753477693,0.007201871446644266,0.1386115474626422,0.026449206393832962,0.01013930953728656,1.7587942217787107,0.21696604485540177,0.27910242796698603,0.7330866528296841,0.3705772654955441,0.3571854457238735,0.4355982664994638,1.0583333333333333,49.371908400033135,11.124020399991423,60.49592880002456,60.49592880002456,220.58450970001286,5e-05,nan,1.5758176673679354,0,5e-05
5,0.04957287798946102,0.01974659306385244,0.006638617737917229,0.13122939451908072,0.027977010421454906,0.013494921642510841,1.7908553863565126,0.045939698039243616,0.016804625652730464,0.006083688454236835,0.127618306192259,0.02962466310709715,0.015026898123323917,1.6209512596329054,0.3684284317383336,0.46427481729088715,0.5005164437522814,0.3545966179388375,0.34536697184909154,0.3848323382016456,1.2055555555555557,53.1112156000454,11.480365599971265,64.59158120001666,64.59158120001666,285.1760909000295,5e-05,nan,1.3617708783124036,0,5e-05
6,0.04222567295655608,0.014892220213854064,0.005122631775642124,0.11975277792662382,0.028589179506525397,0.01505003113221998,1.7641006246209145,0.039256765693426135,0.013171118497848511,0.004547816396613295,0.11454721223562955,0.028889720033233365,0.013222172980507214,1.6104648997386297,0.39962336632189727,0.49748609147608314,0.4773346309990616,0.04447486302680167,0.02590626809268568,0.09578255213841004,0.38611111111111107,52.59947779995855,11.143459899991285,63.742937699949834,63.742937699949834,348.91902859997936,5e-05,nan,0.7220654539091984,0,5e-05
7,0.03518615368908892,0.011959024685590217,0.0037365579114217932,0.10185136599466205,0.02690503157209605,0.011510765738785267,1.8875391061107318,0.03151376446088155,0.010592341896456976,0.003602223018727576,0.09052910053481658,0.02790547100206216,0.01045587439245234,1.7709013608594735,0.621341895966803,0.7572025405264287,0.2508352143824832,0.023326391740049936,0.013898520417065597,0.05036553149913894,0.047222222222222214,52.84435989998747,11.901049599982798,64.74540949997026,64.74540949997026,413.6644380999496,5e-05,nan,0.44292215594940154,0,5e-05
8,0.028974319885795314,0.01016826430374446,0.002237228187247335,0.08369596597428124,0.020496583993857106,0.008057485280248026,1.9171288718779882,0.026497015574326117,0.009133253902352105,0.001705652239616029,0.07778588387494285,0.01785955420540025,0.007305279529343049,2.072124084333579,0.6483511354675239,0.7778380268825447,0.23781606499857702,0.021507879141702935,0.012715593145925134,0.04636328175009057,0.052777777777777785,51.941949800006114,12.186520399991423,64.12847019999754,64.12847019999754,477.79290829994716,5e-05,nan,0.41072773942849183,0,5e-05
9,0.02574598658053825,0.009084902177952851,0.0015659157754271292,0.07459268968862792,0.017818918994938333,0.007002406107494608,1.8829687808950741,0.024140541860833763,0.008232049841899425,0.0013837554147661042,0.07122992385799685,0.018051863407405715,0.0065633311828908825,1.549963076164325,0.6721406881149113,0.7956137361870879,0.24548848018047087,0.01932656935709127,0.01170849333916159,0.04206519640784705,0.03611111111111111,52.75259049999295,12.195855600002687,64.94844609999564,64.94844609999564,542.7413543999428,5e-05,nan,0.3816330016320973,0,5e-05
10,0.02368591617171963,0.008264972981608783,0.0012144397556160887,0.06913096021550397,0.017259301509087284,0.006242901011137292,1.7675290962060293,0.02261516220557193,0.007622733254296085,0.0012870411893042425,0.06638001929968596,0.020177203261603913,0.006385617419922104,1.3087548779944578,0.6886071889282216,0.8074390146137741,0.2634923818860144,0.01829131519811272,0.011218782465532401,0.04026717566701018,0.030555555555555555,52.585256099991966,11.805680899997242,64.39093699998921,64.39093699998921,607.132291399932,5e-05,nan,0.362878769204321,0,5e-05
