epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.34930828859408697,0.18524374881138403,0.1764927274392297,0.5061574935292205,0.45029427877161654,0.08933106198286017,5.532274241869648,0.1387705709785223,0.0757983981942137,0.05442576097945372,0.23655936506887276,0.058152343581120175,0.02008752600910763,8.631528067588807,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,49.86150119995,8.63806409999961,58.49956529994961,58.49956529994961,58.49956529994961,5e-05,nan,3.0,0,5e-05
2,0.11212508787090579,0.06926766584316889,0.016455541413354997,0.18675187875827154,0.01914322245089958,0.0063329354306915775,9.421285851796467,0.09727613758295775,0.05897780029724042,0.013559158371451,0.16506068532665572,0.025371744359532992,0.007661908950346212,9.22685243288676,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,51.00617159996182,8.650527300022077,59.656698899983894,59.656698899983894,118.1562641999335,5e-05,nan,3.0,1,5e-05
3,0.09037559656426311,0.054236585786566135,0.010084324873362978,0.15829926145573456,0.022966567566618322,0.006460132316957848,9.909582424163819,0.08348369337618351,0.04717959392194947,0.015750237554311753,0.1472721967846155,0.043936424609273675,0.010542537675549586,9.756639289855958,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,51.3566329999594,8.669452100002673,60.026085099962074,60.026085099962074,178.18234929989558,5e-05,nan,3.0,2,5e-05
4,0.07790117310360074,0.04364526163165768,0.011164869061515977,0.14469020590186119,0.03277113573470463,0.00759874785435386,10.66402228275935,0.07683210832377275,0.04078560412550966,0.017945072784398993,0.14045451562851669,0.057348049556215606,0.00865107956342399,10.66629729270935,0.003238641521047762,0.00618464001174065,0.996370073576654,0.6889436745910404,0.7718368754303869,0.8278491945156186,1.0722222222222224,50.52683779998915,8.746061199984979,59.27289899997413,59.27289899997413,237.4552482998697,5e-05,nan,2.5964474284249577,0,5e-05
5,0.06576670141269764,0.032922963976549605,0.008537283822079189,0.14057211422671875,0.02962235068359102,0.007048149403029432,11.883322020371756,0.062252465387185416,0.02779677102031807,0.014778367453254759,0.13426212295889856,0.05459864884614944,0.015557652967981995,11.39781068166097,0.2490663706193042,0.314938848221925,0.7511976557459957,0.055492590331551336,0.04031003423383949,0.17056260097702633,1.0944444444444443,49.91199599998072,10.010626700008288,59.922622699989006,59.922622699989006,297.3778709998587,5e-05,nan,0.9618062645915617,0,5e-05
6,0.05355889494530856,0.022224781871773302,0.0059404460829682645,0.13465603723501166,0.027141167495089272,0.011572203593095765,12.791474469502766,0.04997419690092405,0.018970142351463437,0.0077861978012758,0.12707422990351916,0.03891676942196985,0.01659446277966102,12.564070709546407,0.4276927635018833,0.5631159675600708,0.468884060273613,0.03576440492273691,0.022396339467723993,0.09748581155141627,1.713888888888889,50.03107679996174,11.811688899993896,61.842765699955635,61.842765699955635,359.22063669981435,5e-05,nan,0.692189387517257,0,5e-05
7,0.0457627574292322,0.016801566153299065,0.004344189246573175,0.12373749716207386,0.02722879311380287,0.013432979354790101,13.117655817667643,0.0435831812210381,0.015065983294819792,0.0071626756068629525,0.11343223278721173,0.043884754693135616,0.019365649678123494,12.356953914960226,0.5964326859696304,0.7383502050216987,0.2849312525445026,0.022059442794999762,0.015300982581453794,0.05608455491280108,0.2861111111111111,50.61118100001477,11.789061900053639,62.400242900068406,62.400242900068406,421.62087959988276,5e-05,nan,0.47495285152462446,0,5e-05
8,0.03838422795136769,0.013091800299783548,0.0030805689792032355,0.10674049636969964,0.0264807197265327,0.012788096392372002,13.647736104329427,0.03439952814951539,0.011141756421420724,0.003580097541756307,0.09404589906334877,0.0325640350424995,0.014149693345340589,13.968854014078776,0.6401958484935958,0.7734204823131586,0.25120901404946466,0.0217377425693273,0.013334421333113022,0.04841457481962643,0.175,49.896900100051425,11.14681509998627,61.043715200037695,61.043715200037695,482.66459479992045,5e-05,nan,0.42155314765914365,0,5e-05
9,0.03212131776381284,0.011160911390713105,0.001763201511009053,0.08816043271993597,0.0212516719281363,0.009707612472508724,14.277149943510691,0.029553915994862717,0.010087116245025148,0.0016829299439753717,0.07849501582483451,0.0239198862730215,0.011709312093444169,16.497504154841106,0.6673282529556964,0.7937589642400487,0.2797362398647896,0.021760558280540764,0.012538451840437177,0.04309659237824695,0.0722222222222222,50.07943599997088,10.835193999984767,60.91462999995565,60.91462999995565,543.5792247998761,5e-05,nan,0.3883067912629877,0,5e-05
10,0.028314619332862397,0.010040804848540575,0.0011439169880759436,0.07635052201027671,0.01892693343106657,0.007614306752414753,14.478643957773844,0.026643573911860584,0.008961393303858737,0.0015162958729585323,0.0717131723339359,0.02679054771239559,0.007562016835436225,13.18658368587494,0.6893550045774013,0.8096596474252985,0.2509762599500348,0.017370967209330436,0.01142190912464314,0.041677626413480585,0.058333333333333334,50.13682210003026,10.900081600004341,61.0369037000346,61.0369037000346,604.6161284999107,5e-05,nan,0.36374453096072246,0,5e-05
11,0.025752629331933955,0.009161744493758306,0.000840221690305043,0.06859881314449012,0.018765914913577337,0.00589826483046636,14.69868627389272,0.023619499600802858,0.00804668190345789,0.0008433498963616634,0.063076243425409,0.02204696787521243,0.00536652709900712,14.182242480913798,0.7061535312628439,0.821698237704624,0.2043045144142425,0.016957228066419097,0.010497335576565053,0.0402121804139266,0.05,49.91534429998137,10.95673880004324,60.87208310002461,60.87208310002461,665.4882115999353,5e-05,nan,0.3445559847276478,0,5e-05
12,0.023612450008901456,0.008382510139684503,0.000662002463650424,0.062135603418573736,0.018690337135922164,0.004370886464797271,15.173574908574421,0.021532381512224676,0.0071174306329339744,0.0007040133693711444,0.055991901798794666,0.023680074924292662,0.004521317479278271,16.65698291460673,0.7176494130258673,0.8302153799533248,0.1998773147203398,0.0157642306181248,0.009997196893490245,0.03995068119966875,0.041666666666666664,50.08377540000947,11.114086900022812,61.197862300032284,61.197862300032284,726.6860738999676,5e-05,nan,0.3322984650672917,0,5e-05
13,0.021648299267205098,0.007662511777986462,0.0005583201659950039,0.056291024868066114,0.017659170300854992,0.0030613566380149376,15.798921382427215,0.019528781188031037,0.006256367398115496,0.0006989517806990382,0.05130297858268022,0.023756800265982748,0.0027567731876236698,15.463490009307861,0.7418550618517813,0.8462516267446436,0.1396342102533312,0.014988613451454563,0.008822493511531148,0.034262701782652005,0.03333333333333333,49.27856060001068,10.55766729998868,59.83622789999936,59.83622789999936,786.522301799967,5e-05,nan,0.30123013344240185,0,5e-05
14,0.020222540409304202,0.007104124848653252,0.0005180784912226955,0.0524343847297132,0.016539823880884798,0.002274845311573396,15.871893695990245,0.02016207726361851,0.006842977864046891,0.0006392019725656913,0.050621889904141425,0.025456563631693522,0.002361180585770247,16.759938454627992,0.7156399570161559,0.8282892916833807,0.22002138898792872,0.016328290412870074,0.010165971801679953,0.03875565810953398,0.03333333333333333,50.87695770000573,10.629355699988082,61.506313399993815,61.506313399993815,848.0286151999608,5e-05,nan,0.33328167289505806,1,5e-05
15,0.019083914110281815,0.006666447534613932,0.0004911730077462077,0.04950981045452257,0.015145671359884242,0.0017767763439527093,15.711473965644837,0.01688977136121442,0.0053125911295258755,0.0005705943043722072,0.044278914636621876,0.01820908448814104,0.0019401214075818038,15.998179880777995,0.7444541482725922,0.8484654248553494,0.11383313314059892,0.014088709659632815,0.008341781644487642,0.0342195730662312,0.075,49.953938199963886,10.556459699990228,60.510397899954114,60.510397899954114,908.5390130999149,5e-05,nan,0.2981072064381267,0,5e-05
16,0.01815615945185224,0.006226682104170322,0.0004967920090469609,0.04753372178723415,0.014093501850341757,0.0015851334707501035,15.394426091512043,0.01608036569474886,0.004941279776782419,0.0005234788852855369,0.04183011654143532,0.01812397240816305,0.0017175325599964708,16.762913990020753,0.7608591565112536,0.8596672130254644,0.12056571443829464,0.013589491447632647,0.007987152687576722,0.032382618961884706,0.047222222222222214,49.76241849997314,10.581032100017183,60.34345059999032,60.34345059999032,968.8824636999052,5e-05,nan,0.27951061513820785,0,5e-05
