epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.326030543508629,0.18096801340579988,0.13913759199203923,0.4619185922667384,0.3796042920216375,0.0684989901361405,24.46125521361828,0.13927201771487793,0.08940856494009494,0.011214504421999057,0.21556299117704233,0.00981465719329814,0.0033787103408637145,38.48285047213236,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,50.71795209997799,7.746991399966646,58.46494349994464,58.46494349994464,58.46494349994464,5e-05,nan,3.0,0,5e-05
2,0.13098986378560465,0.08402590701977412,0.007233043697973092,0.20706089821954568,0.012486507892026566,0.00421848825305157,32.69918676217397,0.1161876264338692,0.07197734505559007,0.009026194577260564,0.18840824825068314,0.02393778950596849,0.007822771742939948,31.353646024068198,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,49.97983309999108,8.441955699992832,58.421788799983915,58.421788799983915,116.88673229992855,5e-05,nan,3.0,1,5e-05
3,0.10553963171939056,0.06433000142375628,0.005627313248502712,0.1772706538438797,0.01710174263571389,0.00539695041855642,35.05101904074351,0.09885095798720916,0.05832228887205323,0.009699927945621311,0.16426587390402952,0.03426788252157469,0.009602494871554275,35.419898160298665,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,49.12302380002802,8.321242300036829,57.44426610006485,57.44426610006485,174.3309983999934,5e-05,nan,3.0,2,5e-05
4,0.08802252508079013,0.049922993127256635,0.006147089446312748,0.15734219066798688,0.024301544382857778,0.0060372110407721875,38.84737966855367,0.08703711392978827,0.04731213658427199,0.013649597422530253,0.14948227393130462,0.055916461472709976,0.009068498279278477,38.49354340235392,0.194567732456651,0.26297526586991254,0.5492224151283482,0.38034946799238345,0.3594652783818783,0.4433930253084224,0.8361111111111111,49.27034200000344,9.210810099961236,58.481152099964675,58.481152099964675,232.81215049995808,5e-05,nan,1.6082905712336497,0,5e-05
5,0.07550059072673321,0.03948013459642728,0.004744567501863154,0.14854870444784563,0.0256398861684526,0.0057217212519996485,37.93721636136373,0.07237492895995577,0.03580841094565888,0.00798488436654831,0.14251988002409538,0.04626759036133687,0.012650460928368072,35.19662299156189,0.2688314567952005,0.35471977195165333,0.5114569296691716,0.3637164215418444,0.35374492265950497,0.4059213442567445,0.39444444444444443,49.1279028999852,9.347392200026661,58.47529510001186,58.47529510001186,291.28744559996994,5e-05,nan,1.490834810121049,0,5e-05
6,0.06375727322883903,0.02899693065943817,0.003295310290316896,0.14289071305344503,0.02714290825727706,0.009352551007759757,36.98364747365316,0.0675018625644346,0.03012641749034325,0.009654680080711842,0.13905628429104885,0.06525544058531522,0.020007698936387895,33.700952943166094,0.33542350418286176,0.4518296322120438,0.7850529228164379,0.0580742402099297,0.07010406955473651,0.15525153509656356,0.15,49.25694489997113,9.650209499988705,58.907154399959836,58.907154399959836,350.1945999999298,5e-05,nan,0.8899321004684384,0,5e-05
7,0.05562126285706957,0.022858817828819156,0.0026162786457765226,0.13312168509388964,0.0305479152710177,0.011630811788684999,35.05915945370992,0.05680060181766748,0.023463416534165542,0.005636979290284216,0.1256736181055506,0.05550292547171314,0.015840299846604466,35.07903868357341,0.43639164077790665,0.5813993240205616,0.5583639386056173,0.026140878562014493,0.026877850446546905,0.09472078289894612,0.21944444444444441,49.03663940000115,9.717803300009109,58.75444270001026,58.75444270001026,408.94904269994004,5e-05,nan,0.6852069925675863,0,5e-05
8,0.04894288871437311,0.019111622214162103,0.001920308972573063,0.11953072883188724,0.03123831481207162,0.0114998666724811,34.04149789810181,0.047739988472312686,0.018084715764659146,0.003760448674438521,0.11282025674978892,0.04987660348415375,0.014064113205919663,31.42095448176066,0.56846025567157,0.715402918748032,0.3141520803951484,0.02510574618046573,0.018239744886221036,0.0684986425262823,0.06666666666666667,49.21941100002732,9.848677399975713,59.068088400003035,59.068088400003035,468.0171310999431,5e-05,nan,0.5182781317409333,0,5e-05
9,0.04250753989132742,0.016326822080494217,0.0012187699918285943,0.10349807323267063,0.02697133042383939,0.010124849491209413,33.825402069091794,0.04472844367846847,0.01801709777209908,0.0022588615858694537,0.10160143164296945,0.039106793546428285,0.0131108647522827,33.28404531478882,0.556911509118064,0.70725585600347,0.3879497744493072,0.022691050618940455,0.01897512581919379,0.06302525326162314,0.030555555555555555,49.01698640000541,9.884898699994665,58.90188510000007,58.90188510000007,526.9190161999431,5e-05,nan,0.525088869962753,1,5e-05
10,0.03727648857360085,0.014414860746668031,0.0008179748211356734,0.08916139304637909,0.022331586371486387,0.007514491167967208,33.73449912071228,0.03734089659216503,0.014179805689491332,0.0010534434921282809,0.08848689266790946,0.03064376153051853,0.008477172546554357,32.969771003723146,0.6005092823791081,0.743717408296582,0.3526283775303322,0.021256783687627675,0.016651273395633808,0.05692448095899117,0.030555555555555555,49.12504369998351,9.841219299996737,58.966262999980245,58.966262999980245,585.8852791999234,5e-05,nan,0.47306647197551693,0,5e-05
