epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_latent_reg_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_latent_reg_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,val_mean_latent_optimization_time_seconds,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.3427592966084679,0.17811529352329672,0.1835832263963918,0.5042268224060535,0.45514473570510744,0.08649496280898651,0.0001024762827455561,0.12468062148739895,0.060003487238039575,0.060018984600901604,0.2344009372095267,0.0869321514541904,0.02872596341185272,0.10243465126938342,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.289663450830267,36.17854409996653,160.17737819999456,196.3559222999611,196.3559222999611,196.3559222999611,5e-05,0.005,3.0,0,5e-05
2,0.09201361754288276,0.05263906110388537,0.020312977640423925,0.16663372336576382,0.030366984048547842,0.009331182132397468,0.003074229966053584,0.07984111700206994,0.04570577219128609,0.013188968707496921,0.14861041021843752,0.02784211441564063,0.007583705603610724,0.04176847243131002,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,1.3031957541640926,36.00251620000927,161.77913249999983,197.7816487000091,197.7816487000091,394.1375709999702,5e-05,0.005,3.0,1,5e-05
3,0.0675565128835539,0.03508551905397326,0.012543410633224995,0.1402531111923357,0.030447578515547018,0.007769809927170476,0.008192634484536635,0.05761722270399332,0.025977259905387958,0.01034153155439223,0.13866237569600343,0.028380744252353908,0.008149729207313309,0.12656764582740532,0.14542290387244564,0.20233320458966625,0.8200163521346392,0.37031030853246893,0.4486099453320286,0.5142342924254535,2.1055555555555556,1.2715072241665135,36.270383100025356,159.60042859998066,195.87081170000602,195.87081170000602,590.0083826999762,5e-05,0.005,1.8174213338850365,0,5e-05
4,0.05065930586618682,0.020675325754564256,0.00871239955886267,0.13127534007653593,0.027505462096693616,0.012198791472474112,0.012191501007570575,0.04570481808235248,0.016443569818511604,0.007745694648474455,0.12759259771555662,0.028384151759867866,0.015033054095692933,0.22728941287108076,0.35433108440562555,0.4456125146832626,0.5120228353708339,0.2316133844326522,0.27840664911000645,0.3309224579762187,1.125,1.2738272691630603,36.008821600000374,160.19557580002584,196.2043974000262,196.2043974000262,786.2127801000024,5e-05,0.005,1.2549980226805997,0,5e-05
5,0.0411586369232585,0.014035077160224318,0.006229739378128821,0.11892150603234768,0.026979036132494607,0.01485534820628042,0.015908457532835502,0.03730392331878344,0.011575007198068003,0.005795039376243949,0.11202437082926432,0.02865529453071455,0.014131240538942318,0.25707133997542164,0.4516155789986892,0.563556138307609,0.3973028416100286,0.0490116740543755,0.06262444214114546,0.11274645256121488,1.2944444444444443,1.2254153774963925,36.19285300001502,154.71844690002035,190.91129990003537,190.91129990003537,977.1240800000378,5e-05,0.005,0.7237553157036711,0,5e-05
6,0.03334784967203935,0.010695996727251137,0.004179158637028498,0.10008742744103075,0.02450505585875362,0.01141649519558996,0.02457816290164677,0.029112961469218136,0.009017657434257368,0.0033033525648837286,0.08937550329913696,0.021945383748970926,0.008813273363436262,0.2159964729527322,0.5879342242660026,0.7213804521559252,0.25461206520764146,0.027637135270381127,0.013872493955173872,0.0526067169531743,0.6138888888888888,1.2057527066664382,36.338247500010766,152.5753948999918,188.91364240000257,188.91364240000257,1166.0377224000404,5e-05,0.005,0.47854498664234557,0,5e-05
7,0.026930204468468825,0.008770830653763067,0.002499588214656493,0.08160726834709446,0.018816331742952268,0.007866409993342434,0.038651156538010885,0.024196183464179438,0.00742251694512864,0.0023533061175839975,0.07495916665842135,0.01875923219292114,0.007221243119177719,0.12147888564892734,0.6692582352510572,0.7931357755821594,0.20683287796240002,0.019093037728805034,0.011443928602048367,0.041490119328409104,0.1,1.2760431924965814,36.49292799999239,160.63961790001485,197.13254590000724,197.13254590000724,1363.1702683000476,5e-05,0.005,0.38367581267940026,0,5e-05
8,0.022884399498191973,0.007234409014927223,0.001624168432802738,0.07075887125295897,0.016473693936131895,0.0068679323400526,0.06300925902711849,0.02114448097224037,0.006358442063598583,0.0015133941158031424,0.06635821896294752,0.017485924530774355,0.0065589124821902565,0.0947437975225815,0.7009663057487489,0.8168779000215665,0.1985456141041108,0.01765276212461494,0.010243889644558031,0.03824983662181173,0.06388888888888888,1.2418956250000823,36.6169266999932,156.41047770000296,193.02740439999616,193.02740439999616,1556.1976727000438,5e-05,0.005,0.3475274205176209,0,5e-05
9,0.020214030449278653,0.006279195158276707,0.0010808661071981382,0.06298804998708268,0.0162172214477323,0.006021826964570209,0.09099526234592001,0.01895922057641049,0.005758920110141238,0.0008712466549089489,0.059601347024242086,0.016320055117830634,0.005591034413858627,0.102270287515906,0.7093573773948905,0.8233351633069191,0.19975467048688628,0.017218567116621012,0.009873925858649324,0.03661255399888043,0.075,1.233473561667779,36.339104099955875,155.40961959998822,191.7487236999441,191.7487236999441,1747.9463963999879,5e-05,0.005,0.3371291024626393,0,5e-05
10,0.0181853637797758,0.005744003173701154,0.0007408814355585492,0.05624744272790849,0.015966706261194,0.004695262801639425,0.10597064860630781,0.017176204648179313,0.005448795703705401,0.0006491673661609336,0.05288595945263903,0.016600951156578957,0.0035863847161332766,0.11016636110653052,0.7197611501942542,0.8306551795796352,0.19452195345653994,0.016299082934517727,0.009492592650290095,0.035050642072939876,0.058333333333333334,1.2382156350038713,37.35780930001056,156.03357450000476,193.39138380001532,193.39138380001532,1941.3377802000032,5e-05,0.005,0.3247820845289757,0,5e-05
