epoch,train_total_loss,train_sdf_loss,train_corner_loss,train_mask_loss,train_sep_loss,train_consistency_loss,train_kl_loss,val_total_loss,val_sdf_loss,val_corner_loss,val_mask_loss,val_sep_loss,val_consistency_loss,val_kl_loss,val_mean_mask_iou,val_mean_mask_dice,val_mean_area_relative_error,val_mean_centroid_distance_normalized,val_mean_boundary_chamfer_normalized,val_mean_boundary_hausdorff_normalized,val_mean_polygon_count_abs_diff,train_time_seconds,validation_time_seconds,epoch_compute_time_seconds,epoch_time_seconds,cumulative_compute_time_seconds,decoder_learning_rate,latent_learning_rate_current,validation_selection_score,no_improve_count,learning_rate_after_scheduler
1,0.35980429022262495,0.1973783394942681,0.173586908976237,0.5037564605474472,0.45092765051716316,0.08129600858859097,3.4609082721484206,0.12909610389421383,0.07128064443046848,0.04611577903851867,0.22300893428424995,0.05119191852087776,0.01706443979249646,5.77697913646698,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,50.159641900041606,8.523963000043295,58.6836049000849,58.6836049000849,58.6836049000849,5e-05,nan,3.0,0,5e-05
2,0.10641363247608145,0.0648170536539207,0.016785777003193895,0.18011846368511517,0.023166281786204005,0.007241218741304086,6.95355296532313,0.09200194670508305,0.054564778599888085,0.014411254964458445,0.159592550744613,0.02977891997434199,0.008640362729784102,7.154419787724813,0.0,0.0,1.0,1.0,1.0,1.0,1.0305555555555554,51.172673199966084,8.776085200021043,59.94875839998713,59.94875839998713,118.63236330007203,5e-05,nan,3.0,1,5e-05
3,0.08435853365808725,0.04875044394284487,0.012427933285168061,0.15194512885063888,0.03065184858472397,0.008094277133932338,7.961703127622604,0.07710234597325324,0.04166069120789568,0.015541654421637456,0.14397177404413622,0.04402078787485759,0.010465502855367959,8.146543236573537,3.830423030796487e-05,7.650746973014404e-05,0.9998856095134385,0.9237317228139017,0.9463611872709059,0.9599153186948011,1.0305555555555554,50.53659689996857,8.786487500008661,59.32308439997723,59.32308439997723,177.95544770004926,5e-05,nan,2.906238201735399,0,5e-05
4,0.07106085141810278,0.037414594134315846,0.01169709160264271,0.14137211311608552,0.03503103378849725,0.007932097185403109,8.842596836884816,0.06456059276436767,0.030537393176928163,0.014035731748056909,0.1377693019186457,0.04597815383846561,0.009949116276887555,8.65829428434372,0.18024155042735518,0.23937969231636239,0.7368410415725061,0.3723231646755401,0.3556537148122451,0.4326269595873151,2.175,50.20674649998546,10.890352099959273,61.09709859994473,61.09709859994473,239.052546299994,5e-05,nan,1.6080391239722052,0,5e-05
5,0.05679471346860131,0.024878854118287563,0.007963625950894008,0.13700583182896178,0.02920116321183741,0.00970581326400861,9.766182561715445,0.05238310148318608,0.02057584487677862,0.009865674551110714,0.1306869865084688,0.03964508014420668,0.014907656982541085,9.690874020258585,0.3729810121395358,0.4956796743657783,0.5193427333468474,0.04137641741451047,0.02659532693179532,0.11982033561022636,0.986111111111111,50.03233040001942,11.009712100028992,61.04204250004841,61.04204250004841,300.0945888000424,5e-05,nan,0.7734346504024858,0,5e-05
6,0.047622994612902404,0.017828845248247186,0.0059944502708579725,0.1275642929598689,0.0288174005302911,0.01319203779955084,9.819286294778188,0.04386007351179918,0.014947148870366316,0.0069604688828500605,0.12004856218894323,0.03669033901145061,0.015895695495419204,8.818162830670675,0.4945908864394282,0.6378986293988398,0.37149556966858205,0.026051372470872986,0.016719556821995323,0.06453943073158722,1.4638888888888888,50.197564899979625,12.323039400042035,62.52060430002166,62.52060430002166,362.61519310006406,5e-05,nan,0.5866681011141544,0,5e-05
7,0.04047332733559112,0.013935557558822136,0.004422078417458882,0.11299712645510833,0.028832544417430956,0.012967799064548065,9.639112242062886,0.03632298138303061,0.011707426537759602,0.004044685231444116,0.1035683959722519,0.03091527319823702,0.012111784308217466,9.415853448708852,0.5597097109020444,0.7022023764082739,0.27174279017421343,0.024393812219868197,0.014189071981752259,0.052208986158519585,0.75,50.69493120000698,11.92129039997235,62.616221599979326,62.616221599979326,425.2314147000434,5e-05,nan,0.5066883472382275,0,5e-05
8,0.03398736357533683,0.01171189413483565,0.0027027781931489394,0.09491126388311386,0.024816492502577604,0.010029808183511098,10.103456258773804,0.030385664260635773,0.01007103759329766,0.002452902253329133,0.08512712729473909,0.025489713251590728,0.010277510605131586,10.102593739827475,0.6451861187780942,0.7773147967722639,0.2293288626095759,0.024590942213033404,0.012620886081247321,0.04750925864041915,0.225,49.92136700003175,11.434699599980377,61.35606660001213,61.35606660001213,486.5874813000555,5e-05,nan,0.41494402594357227,0,5e-05
9,0.02926950341401001,0.010279417045724888,0.0016099571951296336,0.08105239120001594,0.02033844180793191,0.00798521902373371,10.414335044225057,0.026771863580991824,0.00910978775161008,0.0013688230406842194,0.07503463809068005,0.020933795805710056,0.00655273058024856,10.070570572217305,0.6666817913772427,0.7920001546416221,0.19822871696560604,0.020727621474972313,0.011501320481525516,0.043435583333305446,0.14166666666666666,49.878985700022895,11.294666199944913,61.17365189996781,61.17365189996781,547.7611332000233,5e-05,nan,0.38825511243758826,0,5e-05
10,0.02630078906659037,0.009311930185261493,0.0011138107317189376,0.07205225095773736,0.019222640389731774,0.006423934093133236,10.733176298936208,0.02477694400586188,0.00847394842809687,0.001298226642635806,0.0662983775138855,0.026028069589907925,0.007012178531537453,11.316622507572173,0.6975990519918445,0.8144006751532714,0.2861347678457424,0.01780015966815797,0.011308096811217277,0.039400387114723996,0.03888888888888888,50.59865639999043,11.185282499995083,61.783938899985515,61.783938899985515,609.5450721000088,5e-05,nan,0.35310943193409683,0,5e-05
